name,price,rating,reviews,url
Unknown Product,0,0.0,134,https://www.flipkart.com/foxtale-sunscreen-spf-70-pa-dewy-naicinamide-non-greasy-lightweight-look/p/itm4512fd0535fbb?pid=SNRGGCZ6KBYEGCHY&lid=LSTSNRGGCZ6KBYEGCHYD6EEAV&marketplace=FLIPKART&q=your_product_2&store=search.flipkart.com&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=en_c7dbxUtTIMxRtgBjhqC-MDMfi9uaO3tQnLvBhGStPANC6NrZqW-GY2i38sbV49-qOcL0E3Z1n7SfbPsDV-QWTA%3D%3D&ppt=hp&ppn=homepage&ssid=tsk3le1nvk0000001744437754547&qH=e43ac291e482f2d4
Unknown Product,0,0.0,5,https://www.flipkart.com/vlado-s-himalayan-organics-methyl-cobalamin-vitamin-b12-1500mcg-supplement-support-brain-nerve-function/p/itmb89d228175d6c?pid=VSLGQ79246XF8GSV&lid=LSTVSLGQ79246XF8GSVUCL00L&marketplace=FLIPKART&q=your_product_2&store=search.flipkart.com&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=en_c7dbxUtTIMxRtgBjhqC-MDMfi9uaO3tQnLvBhGStPAOi5Y-IUdnnrGIxkpbKPMX3lKTHAQKKtAm9Sc3Uj5kSTA%3D%3D&ppt=hp&ppn=homepage&ssid=tsk3le1nvk0000001744437754547&qH=e43ac291e482f2d4
Unknown Product,0,0.0,0,https://www.flipkart.com/anywell-products-snap-on-dental-veneers-transform-your-smile-effortlessly-pack-2-teeth-whitening-kit/p/itmbf1ab2ef96faf?pid=TWNGVGGQXYH5BS9H&lid=LSTTWNGVGGQXYH5BS9H3OPV4H&marketplace=FLIPKART&q=your_product_2&store=search.flipkart.com&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=a481309a-9a7f-4446-859c-b2c0e9eeb6a0.TWNGVGGQXYH5BS9H.SEARCH&ppt=hp&ppn=homepage&ssid=tsk3le1nvk0000001744437754547&qH=e43ac291e482f2d4
Unknown Product,0,0.0,0,https://www.flipkart.com/ecosoft-used-daily-product-help-your-skin-feel-silky-smooth-healthy-all-over-liquid-capsule-outfit-need-open-use-face-massage-vitamin-e-aloe-vera-anti-aging-anti-wrinkle-serum-spot-acne-removing-whitening-facial-care-oil-60-soft-gel-capsules-don-t-eat-capsule-pack-2/p/itm49370eb4586f3?pid=BSTG8HSHZJDPRS6U&lid=LSTBSTG8HSHZJDPRS6UWJGXTB&marketplace=FLIPKART&q=your_product_2&store=search.flipkart.com&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=a481309a-9a7f-4446-859c-b2c0e9eeb6a0.BSTG8HSHZJDPRS6U.SEARCH&ppt=hp&ppn=homepage&ssid=tsk3le1nvk0000001744437754547&qH=e43ac291e482f2d4
Unknown Product,0,0.0,0,https://www.flipkart.com/ecosoft-60-soft-gel-capsules-pack-2-vitamin-e-product-help-your-skin-feel-silky-smooth-healthy-all-over-liquid-capsule-outfit-need-open-use-face-massage-don-t-eat-aloe-vera-anti-aging-anti-wrinkle-serum-spot-acne-removing-whitening-facial-care-oil-pink/p/itmef3b6832d80f4?pid=BSTG8HX8ARDHHGC8&lid=LSTBSTG8HX8ARDHHGC85MZUSS&marketplace=FLIPKART&q=your_product_2&store=search.flipkart.com&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=a481309a-9a7f-4446-859c-b2c0e9eeb6a0.BSTG8HX8ARDHHGC8.SEARCH&ppt=hp&ppn=homepage&ssid=tsk3le1nvk0000001744437754547&qH=e43ac291e482f2d4
